NPS,Category,Customer ID,Customer Name,Order Date,Order ID,Product ID,Product Name,Segment,Sub-Category,Discount,Profit,Quantity,Sales
3,Furniture,CC-12430,Chuck Clark,5/20/2023,US-2023-166695,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Home Office,Furnishings,0,3,1,7
8,Furniture,CC-12430,Chuck Clark,5/20/2023,US-2023-166695,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Home Office,Chairs,0.2,-97,8,518
5,Technology,RD-19480,Rick Duston,5/20/2023,US-2023-166688,TEC-PH-10004094,Motorola L703CM,Consumer,Phones,0.2,70,9,1123
0,Office Supplies,RD-19480,Rick Duston,5/20/2023,US-2023-166688,OFF-BI-10004040,Wilson Jones Impact Binders,Consumer,Binders,0.2,3,2,8
6,Office Supplies,RD-19480,Rick Duston,5/20/2023,US-2023-166688,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Consumer,Appliances,0,19,5,65
3,Office Supplies,CK-12760,Cyma Kinney,3/28/2023,US-2023-166611,OFF-BI-10001191,Canvas Sectional Post Binders,Corporate,Binders,0.7,-48,9,69
10,Office Supplies,JM-15865,John Murray,5/16/2023,US-2023-166576,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Consumer,Storage,0.2,-55,2,221
6,Office Supplies,VG-21805,Vivek Grady,3/19/2023,US-2023-166499,OFF-AR-10002467,Dixon Ticonderoga Pencils,Corporate,!Art,0,2,3,9
9,Office Supplies,TS-21370,Todd Sumrall,11/24/2023,US-2023-166436,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Corporate,Paper,0,3,1,6
6,Furniture,TS-21370,Todd Sumrall,11/24/2023,US-2023-166436,FUR-CH-10000785,Global Ergonomic Managers Chair,Corporate,Chairs,0.1,174,6,977
7,Office Supplies,ME-17725,Max Engle,2/19/2023,US-2023-166415,OFF-FA-10004968,Rubber Band Ball,Consumer,Fasteners,0,0,3,11
0,Office Supplies,VM-21835,Vivian Mathis,9/4/2023,US-2023-166394,OFF-FA-10001843,Staples,Consumer,Fasteners,0,7,6,15
10,Technology,BE-11455,Brad Eason,4/20/2023,US-2023-166324,TEC-PH-10004080,Avaya 5410 Digital phone,Home Office,Phones,0.4,-24,3,122
9,Office Supplies,BE-11455,Brad Eason,4/20/2023,US-2023-166324,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Home Office,Storage,0.2,-21,4,849
4,Office Supplies,BE-11455,Brad Eason,4/20/2023,US-2023-166324,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Home Office,Binders,0.7,-6,5,9
3,Office Supplies,JE-15610,Jim Epp,9/22/2023,US-2023-166317,OFF-PA-10004475,Xerox 1940,Corporate,Paper,0,108,4,220
7,Technology,JE-15610,Jim Epp,9/22/2023,US-2023-166317,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Corporate,????Accessories,0,10,6,98
9,Office Supplies,JE-15610,Jim Epp,9/22/2023,US-2023-166317,OFF-BI-10002976,ACCOHIDE Binder by Acco,Corporate,Binders,0,16,8,33
1,Technology,JE-15610,Jim Epp,9/22/2023,US-2023-166317,TEC-PH-10001615,AT&T CL82213,Corporate,Phones,0,25,3,87
3,Office Supplies,KF-16285,Karen Ferguson,3/13/2023,US-2023-166296,OFF-PA-10004359,Multicolor Computer Printout Paper,Home Office,Paper,0,151,3,315
9,Technology,MO-17950,Michael Oakman,7/3/2023,US-2023-166233,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Consumer,????Accessories,0.2,-3,2,24
2,Technology,JW-15955,Joni Wasserman,4/21/2023,US-2023-166198,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Consumer,????Accessories,0,3,1,12
5,Furniture,JW-15955,Joni Wasserman,4/21/2023,US-2023-166198,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Consumer,Furnishings,0,34,3,163
10,Furniture,HR-14830,Harold Ryan,3/24/2023,US-2023-166184,FUR-CH-10003396,Global Deluxe Steno Chair,Corporate,Chairs,0.1,2,3,208
2,Office Supplies,HR-14830,Harold Ryan,3/24/2023,US-2023-166184,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Corporate,Envelopes,0,22,3,47
7,Technology,HR-14830,Harold Ryan,3/24/2023,US-2023-166184,TEC-PH-10002624,Samsung Galaxy S4 Mini,Corporate,Phones,0,136,1,470
5,Office Supplies,MM-17260,Magdelene Morse,7/15/2023,US-2023-166142,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Consumer,Binders,0,13,3,27
7,Furniture,MM-17260,Magdelene Morse,7/15/2023,US-2023-166142,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Consumer,Tables,0.3,-49,3,310
6,Office Supplies,LW-17215,Luke Weiss,4/11/2023,US-2023-166128,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Consumer,!Art,0,14,7,42
3,Technology,LW-17215,Luke Weiss,4/11/2023,US-2023-166128,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Consumer,????Accessories,0,22,5,200
1,Office Supplies,RW-19540,Rick Wilson,8/17/2023,US-2023-166093,OFF-ST-10001496,Standard Rollaway File with Lock,Corporate,Storage,0,141,3,541
9,Office Supplies,RW-19540,Rick Wilson,8/17/2023,US-2023-166093,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Corporate,Binders,0.2,77,8,221
2,Office Supplies,RW-19540,Rick Wilson,8/17/2023,US-2023-166093,OFF-PA-10003893,Xerox 1962,Corporate,Paper,0,4,2,9
8,Technology,RW-19540,Rick Wilson,8/17/2023,US-2023-166093,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Corporate,Phones,0.2,9,3,72
1,Office Supplies,RW-19540,Rick Wilson,8/17/2023,US-2023-166093,OFF-EN-10003134,Staple envelope,Corporate,Envelopes,0,12,2,23
3,Office Supplies,RW-19540,Rick Wilson,8/17/2023,US-2023-166093,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Corporate,Appliances,0,655,9,2518
3,Office Supplies,RW-19540,Rick Wilson,8/17/2023,US-2023-166093,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Corporate,Binders,0.2,5,3,14
1,Technology,CL-12700,Craig Leslie,1/28/2023,US-2023-166037,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Home Office,????Accessories,0,157,9,450
3,Office Supplies,HR-14770,Hallie Redmond,4/7/2023,US-2023-165904,OFF-AR-10003156,50 Colored Long Pencils,Home Office,!Art,0.2,1,2,16
1,Technology,HR-14770,Hallie Redmond,4/7/2023,US-2023-165904,TEC-PH-10000576,AT&T 1080 Corded phone,Home Office,Phones,0.2,19,2,219
9,Office Supplies,LS-17200,Luke Schmidt,7/31/2023,US-2023-165869,OFF-AP-10002472,3M Office Air Cleaner,Corporate,Appliances,0,55,6,156
6,Office Supplies,LS-17200,Luke Schmidt,7/31/2023,US-2023-165869,OFF-BI-10003460,Acco 3-Hole Punch,Corporate,Binders,0,8,4,18
4,Office Supplies,DB-13210,Dean Braden,12/21/2023,US-2023-165841,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Consumer,Supplies,0,20,5,70
1,Technology,DB-13210,Dean Braden,12/21/2023,US-2023-165841,TEC-PH-10002103,Jabra SPEAK 410,Consumer,Phones,0,79,3,282
6,Office Supplies,DB-13210,Dean Braden,12/21/2023,US-2023-165841,OFF-PA-10001144,Xerox 1913,Consumer,Paper,0,80,3,166
4,Office Supplies,PL-18925,Paul Lucas,6/22/2023,US-2023-165757,OFF-ST-10004835,Plastic Stacking Crates & Casters,Home Office,Storage,0.2,1,2,9
8,Office Supplies,PL-18925,Paul Lucas,6/22/2023,US-2023-165757,OFF-BI-10003166,GBC Plasticlear Binding Covers,Home Office,Binders,0.7,-8,3,10
10,Office Supplies,PL-18925,Paul Lucas,6/22/2023,US-2023-165757,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Home Office,Binders,0.7,-24,5,31
8,Office Supplies,BG-11035,Barry Gonzalez,12/2/2023,US-2023-165715,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Consumer,!Art,0.2,2,1,33
1,Office Supplies,CS-12355,Christine Sundaresam,11/17/2023,US-2023-165687,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Consumer,Appliances,0,12,2,35
1,Office Supplies,SS-20140,Saphhira Shifley,10/17/2023,US-2023-165603,OFF-PA-10002552,Xerox 1958,Corporate,Paper,0,6,2,13
6,Office Supplies,SS-20140,Saphhira Shifley,10/17/2023,US-2023-165603,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Corporate,Storage,0,9,2,50
7,Technology,HW-14935,Helen Wasserman,3/20/2023,US-2023-165491,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Corporate,????Accessories,0,64,7,266
0,Furniture,TB-21625,Trudy Brown,11/30/2023,US-2023-165456,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Consumer,Chairs,0.3,-15,6,1079
1,Furniture,CM-12190,Charlotte Melton,8/3/2023,US-2023-165386,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Consumer,Bookcases,0.3,-37,2,183
9,Technology,SV-20365,Seth Vernon,7/18/2023,US-2023-165358,TEC-CO-10001943,Canon PC-428 Personal Copier,Consumer,??Copiers,0.4,70,5,600
5,Office Supplies,SV-20365,Seth Vernon,7/18/2023,US-2023-165358,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Consumer,Supplies,0.2,1,2,9
3,Furniture,SV-20365,Seth Vernon,7/18/2023,US-2023-165358,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Consumer,Chairs,0.3,-14,4,199
4,Technology,SB-20290,Sean Braxton,11/13/2023,US-2023-165344,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Corporate,????Accessories,0.2,9,4,61
2,Technology,SB-20290,Sean Braxton,11/13/2023,US-2023-165344,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,Machines,0.7,-936,7,653
2,Office Supplies,SB-20290,Sean Braxton,11/13/2023,US-2023-165344,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Corporate,Binders,0.7,-7,10,11
1,Technology,SR-20740,Steven Roelle,6/17/2023,US-2023-165323,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Home Office,Machines,0,1668,5,3405
5,Technology,SR-20740,Steven Roelle,6/17/2023,US-2023-165323,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Home Office,????Accessories,0,8,3,101
7,Office Supplies,MN-17935,Michael Nguyen,11/13/2023,US-2023-165204,OFF-ST-10003716,Tennsco Double-Tier Lockers,Consumer,Storage,0.2,-63,4,720
2,Office Supplies,MN-17935,Michael Nguyen,11/13/2023,US-2023-165204,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Consumer,Paper,0.2,3,3,9
5,Office Supplies,BM-11575,Brendan Murry,9/21/2023,US-2023-165155,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Corporate,Storage,0,4,1,16
1,Office Supplies,DK-13375,Dennis Kane,12/11/2023,US-2023-165099,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Consumer,Appliances,0.8,-4,2,1
10,Office Supplies,AH-10075,Adam Hart,11/26/2023,US-2023-165029,OFF-AR-10003504,Newell 347,Corporate,!Art,0,4,3,13
1,Office Supplies,DO-13645,Doug O'Connell,9/15/2023,US-2023-165008,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Consumer,Binders,0.2,107,9,295
5,Office Supplies,KN-16390,Katherine Nockton,7/11/2023,US-2023-164959,OFF-LA-10004272,Avery 482,Corporate,Labels,0,4,3,9
6,Office Supplies,MK-17905,Michael Kennedy,12/2/2023,US-2023-164917,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Corporate,!Art,0.2,4,5,48
4,Office Supplies,JF-15415,Jennifer Ferguson,12/28/2023,US-2023-164826,OFF-LA-10001297,Avery 473,Consumer,Labels,0,35,7,72
3,Office Supplies,JF-15415,Jennifer Ferguson,12/28/2023,US-2023-164826,OFF-BI-10001922,Storex Dura Pro Binders,Consumer,Binders,0.2,11,7,33
10,Technology,JF-15415,Jennifer Ferguson,12/28/2023,US-2023-164826,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Consumer,Phones,0,4,3,15
6,Office Supplies,JF-15415,Jennifer Ferguson,12/28/2023,US-2023-164826,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Consumer,Fasteners,0,6,4,14
8,Office Supplies,RS-19420,Ricardo Sperren,10/15/2023,US-2023-164819,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Corporate,Labels,0,6,5,13
2,Office Supplies,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Corporate,Paper,0,24,7,51
3,Technology,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,Corporate,Phones,0,119,2,412
0,Technology,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Corporate,Phones,0,27,8,96
0,Furniture,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,FUR-FU-10002963,"Master Caster Door Stop, Gray",Corporate,Furnishings,0,7,4,20
9,Office Supplies,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,OFF-PA-10003228,Xerox 1917,Corporate,Paper,0,115,5,245
1,Office Supplies,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,OFF-PA-10003848,Xerox 1997,Corporate,Paper,0,12,4,26
1,Office Supplies,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Corporate,!Art,0,34,3,114
0,Office Supplies,SS-20140,Saphhira Shifley,9/18/2023,US-2023-164756,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Corporate,Supplies,0,10,2,34
6,Technology,CV-12805,Cynthia Voltz,2/18/2023,US-2023-164707,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Corporate,Phones,0.2,10,3,168
3,Technology,CV-12805,Cynthia Voltz,2/18/2023,US-2023-164707,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Corporate,????Accessories,0,47,3,110
1,Office Supplies,CV-12805,Cynthia Voltz,2/18/2023,US-2023-164707,OFF-LA-10004345,Avery 493,Corporate,Labels,0,5,2,10
8,Technology,MM-18055,Michelle Moray,7/15/2023,US-2023-164378,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Consumer,????Accessories,0,9,2,42
3,Office Supplies,MM-18055,Michelle Moray,7/15/2023,US-2023-164378,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Consumer,Paper,0,4,2,9
4,Office Supplies,MM-18055,Michelle Moray,7/15/2023,US-2023-164378,OFF-AR-10001177,Newell 349,Consumer,!Art,0,2,2,7
7,Furniture,MM-18055,Michelle Moray,7/15/2023,US-2023-164378,FUR-CH-10002084,Hon Mobius Operator's Chair,Consumer,Chairs,0.1,89,6,664
3,Office Supplies,MM-18055,Michelle Moray,7/15/2023,US-2023-164378,OFF-LA-10000634,Avery 509,Consumer,Labels,0,4,3,8
10,Office Supplies,CS-12355,Christine Sundaresam,11/12/2023,US-2023-164364,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Supplies,0,8,3,28
5,Office Supplies,CS-12355,Christine Sundaresam,11/12/2023,US-2023-164364,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Consumer,!Art,0,2,3,9
7,Office Supplies,CS-12355,Christine Sundaresam,11/12/2023,US-2023-164364,OFF-LA-10004853,Avery 483,Consumer,Labels,0,5,2,10
4,Office Supplies,MM-17920,Michael Moore,1/30/2023,US-2023-164329,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Consumer,Storage,0,6,2,129
9,Technology,LS-16975,Lindsay Shagiari,11/12/2023,US-2023-164168,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Home Office,????Accessories,0.2,-1,2,45
5,Furniture,LS-16975,Lindsay Shagiari,11/12/2023,US-2023-164168,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Home Office,Furnishings,0.6,-18,3,23
9,Office Supplies,LS-16975,Lindsay Shagiari,11/12/2023,US-2023-164168,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Home Office,Storage,0.2,-16,3,78
9,Office Supplies,LS-16975,Lindsay Shagiari,11/12/2023,US-2023-164168,OFF-BI-10000666,Surelock Post Binders,Home Office,Binders,0.8,-46,5,31
6,Office Supplies,LS-16975,Lindsay Shagiari,11/12/2023,US-2023-164168,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Home Office,Envelopes,0.2,4,2,12
1,Technology,LS-16975,Lindsay Shagiari,11/12/2023,US-2023-164168,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Home Office,Phones,0.2,8,1,68
10,Office Supplies,DW-13585,Dorothy Wardle,2/2/2023,US-2023-164147,OFF-PA-10002377,Xerox 1916,Corporate,Paper,0.2,29,2,78
9,Office Supplies,DW-13585,Dorothy Wardle,2/2/2023,US-2023-164147,OFF-FA-10002780,Staples,Corporate,Fasteners,0.2,7,9,21
6,Technology,DW-13585,Dorothy Wardle,2/2/2023,US-2023-164147,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Corporate,Phones,0.4,-12,5,60
1,Office Supplies,ND-18460,Neil Ducich,6/30/2023,US-2023-164112,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Corporate,Storage,0,282,7,1085
10,Office Supplies,CG-12520,Claire Gute,1/26/2023,US-2023-164098,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Consumer,Storage,0.2,2,2,18
6,Furniture,FM-14215,Filia McAdams,4/29/2023,US-2023-164056,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Corporate,Tables,0.4,-70,5,1048
4,Office Supplies,KH-16630,Ken Heidel,11/2/2023,US-2023-164049,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Corporate,Paper,0,11,5,24
9,Office Supplies,KL-16645,Ken Lonsdale,5/23/2023,US-2023-164042,OFF-FA-10000840,OIC Thumb-Tacks,Consumer,Fasteners,0.2,1,2,2
8,Office Supplies,KL-16645,Ken Lonsdale,5/23/2023,US-2023-164042,OFF-ST-10002301,Tennsco Commercial Shelving,Consumer,Storage,0.2,-12,3,49
8,Office Supplies,KL-16645,Ken Lonsdale,5/23/2023,US-2023-164042,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Consumer,Appliances,0.8,-47,5,18
3,Office Supplies,KL-16645,Ken Lonsdale,5/23/2023,US-2023-164042,OFF-BI-10001922,Storex Dura Pro Binders,Consumer,Binders,0.8,-2,1,1
5,Technology,JL-15835,John Lee,11/24/2023,US-2023-164028,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Consumer,????Accessories,0,87,14,224
8,Office Supplies,AH-10030,Aaron Hawkins,12/18/2023,US-2023-164000,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Corporate,!Art,0.2,2,7,19
7,Office Supplies,KH-16690,Kristen Hastings,12/28/2023,US-2023-163979,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Corporate,Storage,0,210,4,726
9,Technology,MY-17380,Maribeth Yedwab,3/2/2023,US-2023-163902,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Corporate,????Accessories,0,53,6,480
3,Technology,MY-17380,Maribeth Yedwab,3/2/2023,US-2023-163902,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Corporate,Phones,0.2,15,3,197
0,Office Supplies,NC-18535,Nick Crebassa,11/10/2023,US-2023-163874,OFF-BI-10000088,GBC Imprintable Covers,Corporate,Binders,0.2,10,3,26
10,Furniture,LO-17170,Lori Olson,12/28/2023,US-2023-163860,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Corporate,Furnishings,0.6,-2,3,8
5,Office Supplies,LO-17170,Lori Olson,12/28/2023,US-2023-163860,OFF-BI-10003784,Computer Printout Index Tabs,Corporate,Binders,0.8,-3,5,2
6,Furniture,LO-17170,Lori Olson,12/28/2023,US-2023-163860,FUR-FU-10001935,3M Hangers With Command Adhesive,Corporate,Furnishings,0.6,-1,2,3
8,Furniture,LO-17170,Lori Olson,12/28/2023,US-2023-163860,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Corporate,Chairs,0.3,-3,2,113
6,Furniture,PS-18970,Paul Stevenson,10/4/2023,US-2023-163818,FUR-FU-10000076,24-Hour Round Wall Clock,Home Office,Furnishings,0,9,1,20
9,Office Supplies,NL-18310,Nancy Lomonaco,11/2/2023,US-2023-163790,OFF-FA-10004838,"Super Bands, 12/Pack",Home Office,Fasteners,0,0,3,6
7,Office Supplies,NL-18310,Nancy Lomonaco,11/2/2023,US-2023-163790,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Home Office,Envelopes,0,38,7,77
3,Office Supplies,NL-18310,Nancy Lomonaco,11/2/2023,US-2023-163790,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Home Office,Binders,0.2,207,6,590
3,Office Supplies,NL-18310,Nancy Lomonaco,11/2/2023,US-2023-163790,OFF-AR-10003469,Nontoxic Chalk,Home Office,!Art,0,4,5,9
10,Furniture,NL-18310,Nancy Lomonaco,11/2/2023,US-2023-163790,FUR-FU-10002508,Document Clip Frames,Home Office,Furnishings,0,11,3,25
9,Office Supplies,NL-18310,Nancy Lomonaco,11/2/2023,US-2023-163790,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Home Office,Storage,0,23,7,453
0,Office Supplies,Dp-13240,Dean percer,9/7/2023,US-2023-163692,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Home Office,Binders,0.7,-6,3,8
1,Office Supplies,DP-13105,Dave Poirier,12/24/2023,US-2023-163671,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Corporate,Binders,0.2,8,3,21
8,Office Supplies,JL-15235,Janet Lee,9/2/2023,US-2023-163657,OFF-BI-10000138,Acco Translucent Poly Ring Binders,Consumer,Binders,0.2,7,5,19
2,Furniture,JL-15235,Janet Lee,9/2/2023,US-2023-163657,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Consumer,Tables,0.2,-3,2,237
0,Technology,RA-19885,Ruben Ausman,11/17/2023,US-2023-163629,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Corporate,????Accessories,0,29,1,80
5,Technology,RA-19885,Ruben Ausman,11/17/2023,US-2023-163629,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Corporate,Phones,0,56,5,206
8,Office Supplies,TB-21055,Ted Butterfield,8/3/2023,US-2023-163566,OFF-LA-10004484,Avery 476,Consumer,Labels,0.2,5,5,17
3,Technology,SC-20725,Steven Cartwright,6/26/2023,US-2023-163531,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Consumer,Phones,0,67,3,240
6,Furniture,JW-15955,Joni Wasserman,12/25/2023,US-2023-163510,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Chairs,0,76,5,304
1,Office Supplies,JW-15955,Joni Wasserman,12/25/2023,US-2023-163510,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,Storage,0,10,3,96
0,Office Supplies,BN-11515,Bradley Nguyen,12/21/2023,US-2023-163405,OFF-AR-10001246,Newell 317,Consumer,!Art,0,2,2,6
8,Office Supplies,BN-11515,Bradley Nguyen,12/21/2023,US-2023-163405,OFF-AR-10003811,Newell 327,Consumer,!Art,0,2,3,7
4,Office Supplies,AG-10675,Anna Gayman,9/24/2023,US-2023-163335,OFF-BI-10002827,Avery Durable Poly Binders,Consumer,Binders,0,18,7,39
2,Office Supplies,AG-10675,Anna Gayman,9/24/2023,US-2023-163335,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Consumer,Storage,0,10,3,40
1,Technology,FM-14380,Fred McMath,8/7/2023,US-2023-163321,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Consumer,????Accessories,0.2,22,1,80
8,Furniture,ES-14020,Erica Smith,9/15/2023,US-2023-163300,FUR-CH-10003396,Global Deluxe Steno Chair,Consumer,Chairs,0.2,-21,3,185
